index,x,y,doi,text,cluster_40,cluster_19,cluster_19_name,cluster_10,cluster_10_name,cluster_5,cluster_5_name
447,4.2818017,0.008440849,10.1007/s12304-022-09506-7,The Evolutionary Origin(s) of the Umwelt (Morten Tønnessen),12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
448,17.65439,5.8067207,10.1007/s12304-016-9279-y,"Multi-Level Semiosis: a Paradigm of Emergent Innovation (Luis Emilio Bruni,Franco Giorgi)",3,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
449,5.5312767,12.4067745,10.1007/s12304-011-9119-z,A Biosemiotic Perspective of the Resource Criterion: Toward a General Theory of Resources (Almo Farina),11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
450,3.5929272,0.35317644,10.1007/s12304-022-09501-y,"Learning and the Evolution of Conscious Agents (Eva Jablonka,Simona Ginsburg)",29,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
451,11.692872,3.1668878,10.1007/s12304-012-9151-7,"Information in Biosemiotics: Introduction to the Special Issue (Søren Brier,Cliff Joslyn)",26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
452,7.7915936,10.193404,10.1007/s12304-018-9338-7,Ritual Mimicry: A Path to Concept Comprehension (Pauline Delahaye),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
453,5.773587,5.581845,10.1007/s12304-021-09434-y,"Semiotic Function of Empathy in Text Emotion Assessment (Anastasia Kolmogorova,Alexander Kalinin,Alina Malikova)",24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
454,6.462284,6.7670517,10.1007/s12304-017-9297-4,"Merging Biological Metaphors. Creativity, Darwinism and Biosemiotics (Carlos David Suárez Pascal)",7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
455,5.5509253,3.0451226,10.1007/s12304-014-9228-6,"Semiotic Scaffolding in Mathematics (Mikkel Willum Johansen,Morten Misfeldt)",3,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
456,10.82161,-1.6252358,10.1007/s12304-021-09455-7,Resolving Mechanism/Semiotic Duality (Jeremy Sherman),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
457,9.409062,2.272266,10.1007/s12304-013-9165-9,Enter the Dragon: Sebeok’s Chinese Connection (Hongbing Yu),25,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
458,5.0387487,4.4746866,10.1007/s12304-021-09437-9,Four Epistemological Gaps in Alloanimal Episodic Memory Studies (Oscar S. Miyamoto Gómez),16,5,Zoosemiotics,4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
459,8.656977,0.42342192,10.1007/s12304-008-9015-3,The Semiotic Body (Jesper Hoffmeyer),32,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
460,11.015192,2.6048355,10.1007/s12304-018-9336-9,"The Limits of Measuring Information in Biology: an Ontological Approach (Agustín Mercado-Reyes,Alfonso Arroyo-Santos)",26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
461,5.2685294,8.91537,10.1007/s12304-018-9339-6,"Mimicry, Camouflage and Perceptual Exploitation: the Evolution of Deception in Nature (Enrique Font)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
462,17.623138,5.6760225,10.1007/s12304-010-9085-x,"Receptor Oligomerization as a Process Modulating Cellular Semiotics (Franco Giorgi,Luis Emilio Bruni,Roberto Maggio)",3,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
463,7.265818,3.3110356,10.1007/s12304-024-09554-1,Efficiency in Organism-Environment Information Exchanges: A Semantic Hierarchy of Logical Types Based on the Trial-and-Error Strategy Behind the Emergence of Knowledge (Mattia Berera),23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
464,2.5631282,7.7392173,10.1007/s12304-015-9251-2,"Organisms Reshape Sign Relations (Alexei Sharov,Timo Maran,Morten Tønnessen)",7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
465,2.7263608,5.167304,10.1007/s12304-013-9182-8,Darwin and the English Morality (Morten Tønnessen),12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
466,5.15942,8.525887,10.1007/s12304-021-09472-6,"Symptomic Mimicry Between SARS-CoV-2 and the Common Cold Complex (Petr Tureček,Karel Kleisner)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
467,5.2764454,7.73926,10.1007/s12304-018-9343-x,Prum’s Aesthetic Theory of Evolution: Beauty Happens and it can Change a Great Many Things (Andrej Spiridonov),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
468,11.552075,3.416979,10.1007/s12304-008-9038-9,Three Types of Semiosis (Marcello Barbieri),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
469,7.156865,6.488955,10.1007/s12304-016-9276-1,Distributed Heredity and Development: a Heterarchical Perspective (Jana Švorcová),39,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
470,6.033377,1.4966987,10.1007/s12304-024-09552-3,"Navigating the Evolvability Landscape — Essay Review of Hansen T.F., Houle, D., Pavlicev, M., &amp; Pelabon, C. (Eds.). (2023). Evolvability: A Unifying Concept in Evolutionary Biology? MIT Press (David Chun Yin Li)",31,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
471,12.075797,-3.2533278,10.1007/s12304-009-9040-x,Inside / Outside (Stanley N. Salthe),4,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
472,10.222763,1.3210397,10.1007/s12304-021-09441-z,"An Integrated Account of Rosen’s Relational Biology and Peirce’s Semiosis. Part I: Components and Signs, Final Cause and Interpretation (Federico Vega)",13,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
473,6.9641323,7.9010158,10.1007/s12304-022-09514-7,Time Transformation in the Sign System of the Conditioned Reflex (Konstantin S. Mochalov),12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
474,9.950428,8.15917,10.1007/s12304-022-09486-8,Beauty is not a Rare Thing (David Rothenberg),33,12,Aesthetics & Meaningfulness,8,"Aesthetics, Meaning & Hermeneutics",1,Philosophical & Theoretical foundations
475,5.2789903,3.7163835,10.1007/s12304-018-9335-x,"Natural, Un-Natural and Detached Mimicry (John Pickering)",24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
476,7.4687505,0.39455864,10.1007/s12304-013-9167-7,"All Things in Mind: Panpsychist Elements in Spinoza, Deleuze, and Peirce (Jonathan Beever,Vernon Cisney)",18,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
477,10.118176,8.198434,10.1007/s12304-024-09584-9,Technology and Interspecies Musical Practice (Susanne Kass),33,12,Aesthetics & Meaningfulness,8,"Aesthetics, Meaning & Hermeneutics",1,Philosophical & Theoretical foundations
478,11.09468,1.9873259,10.1007/s12304-023-09528-9,On the Evolution of Symbols and Prediction Models (Rainer Feistel),34,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
479,4.0028605,-0.072903246,10.1007/s12304-016-9282-3,"Corrigenda to “Semiosis as Individuation: Integration of Multiple Orders of Magnitude” (Vefa Karatay,Yagmur Denizhan,Mehmet Ozansoy)",13,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
480,5.571545,12.274922,10.1007/s12304-013-9191-7,"From Umwelt to Soundtope: An Epistemological Essay on Cognitive Ecology (Almo Farina,Nadia Pieretti)",11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
481,6.01785,9.128654,10.1007/s12304-014-9223-y,Scaffolding and Mimicry: A Semiotic View of the Evolutionary Dynamics of Mimicry Systems (Timo Maran),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
482,6.8487487,10.13311,10.1007/s12304-021-09428-w,The Ecosemiosphere is a Grounded Semiosphere. A Lotmanian Conceptualization of Cultural-Ecological Systems (Timo Maran),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
483,11.303006,8.637563,10.1007/s12304-020-09399-4,"The Importance of Biosemiotics for Morphology (Joachim Schult,Onno Preik,Stefan Kirschner)",6,10,Biosemiotic integration & Semiotic fitting,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
484,7.9687157,10.438318,10.1007/s12304-024-09555-0,"Interspecific Cohabitation in Urban Context: Modelling, Diagnostic and Problem-Solving from a Semiotics Perspective (Pauline Suzanne Delahaye)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
485,6.008761,4.3870397,10.1007/s12304-013-9187-3,Specifically Human: Going Beyond Perceptual Syntax (Piera Filippi),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
486,8.798388,5.103783,10.1007/s12304-021-09423-1,Qualitative and Quantitative Examples of Natural and Artificial Phenomena (Antoni Hernández-Fernández),37,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
487,6.172585,3.705795,10.1007/s12304-018-9331-1,Long-Distance Paradox and the Hybrid Nature of Language (Guillermo Lorenzo),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
488,10.455357,4.662463,10.1007/s12304-008-9018-0,The Viral Origins of Telomeres and Telomerases and their Important Role in Eukaryogenesis and Genome Maintenance (Guenther Witzany),30,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
489,8.766161,3.850312,10.1007/s12304-011-9135-z,"On the Genetic and Epigenetic Bases of Primate Signal Processing (Louis J. Goldberg,Leonard A. Rosenblum)",15,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
490,5.361018,3.0608528,10.1007/s12304-024-09577-8,"Umwelt Theory, Biosemiotics and Damage Limitation (John Pickering)",12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
491,7.3501925,-2.6450994,10.1007/s12304-021-09448-6,What Future for Evolutionary Biology? Response to Commentaries on “The Illusions of the Modern Synthesis” (Denis Noble),31,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
492,10.729824,3.0920408,10.1007/s12304-008-9009-1,What is Biosemiotics? (Marcello Barbieri),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
493,10.751288,0.046453968,10.1007/s12304-021-09417-z,Fictionalism of Anticipation (Raimundas Vidunas),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
494,6.1141253,11.966179,10.1007/s12304-021-09402-6,"Ecoacoustics and Multispecies Semiosis: Naming, Semantics, Semiotic Characteristics, and Competencies (Almo Farina,Alice Eldridge,Peng Li)",11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
495,11.715618,1.3963258,10.1007/s12304-008-9012-6,"Physical and Functional Conditions for Symbols, Codes, and Languages (H. H. Pattee)",19,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
496,7.6421776,8.752927,10.1007/s12304-008-9030-4,"Exemplifying Umweltlehre Through One’s Own Life A Biography of Jakob von Uexküll by Florian Mildenberger (Riin Magnus,Kalevi Kull)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
497,8.084985,8.390162,10.1007/s12304-024-09580-z,Vibrant Worlds: An Artistic Interpretation of Material Intelligence in the Spider’s Umwelt (Nicola Zengiaro),38,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
498,8.90832,3.0565562,10.1007/s12304-021-09426-y,The Living Sign. Reading Noble from a Biosemiotic Perspective (Jos de Mul),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
499,7.3414993,7.5645075,10.1007/s12304-024-09578-7,"The Implications of Umwelt in Poetics: The Case of Ye Xie, a Seventeenth-Century Chinese Poet and Critic (Ke Tang)",33,12,Aesthetics & Meaningfulness,8,"Aesthetics, Meaning & Hermeneutics",1,Philosophical & Theoretical foundations
500,5.7643538,8.717818,10.1007/s12304-014-9200-5,The Role of Image Schemas and Superior Psychic Faculties in Zoosemiosis (José Manuel Ureña Gómez-Moreno),16,5,Zoosemiotics,4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
501,4.261631,4.821806,10.1007/s12304-021-09447-7,A Biosemiotic Perspective on Reward-Based Animal Training Techniques (Amelia Lewis),16,5,Zoosemiotics,4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
502,11.947931,1.2151854,10.1007/s12304-012-9150-8,"Epistemic, Evolutionary, and Physical Conditions for Biological Information (H. H. Pattee)",19,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
503,10.480405,0.105924495,10.1007/s12304-009-9060-6,On the Emergence of Living Systems (Bruce H. Weber),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
504,3.6428459,0.1176129,10.1007/s12304-021-09419-x,Signs of Consciousness? (Eva Jablonka),29,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
505,5.8682137,7.7658644,10.1007/s12304-019-09351-1,"Artistic Notion of Mimicry, a Case Study: Does Triatoma maculata (Hemiptera: Reduviidae: Triatominae) Plagiarize Bees, Tigers or Traffic Signals? (Elis Aldana,Fernando Otálora-Luna)",33,12,Aesthetics & Meaningfulness,8,"Aesthetics, Meaning & Hermeneutics",1,Philosophical & Theoretical foundations
506,6.3454094,4.0809536,10.1007/s12304-024-09553-2,"Embodied human language models vs. Large Language Models, or why Artificial Intelligence cannot explain the modal be able to (Sergio Torres-Martínez)",24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
507,6.2425942,2.3062599,10.1007/s12304-021-09416-0,Semiotic Brains Build Cognitive Niches (Lorenzo Magnani),28,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
508,7.4185147,0.9550567,10.1007/s12304-023-09550-x,"Modes of Bonding and Morphogenesis. Deleuze, Ruyer, and the Rearticulation of Life and Nonlife (Francesco Pugliaro)",14,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
509,7.765006,-2.0847588,10.1007/s12304-021-09421-3,"Between Teleophilia and Teleophobia (Eric Schaetzle,Yogi Hendlin)",31,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
510,2.4164279,7.998491,10.1007/s12304-016-9269-0,Evolutionary Biosemiotics and Multilevel Construction Networks (Alexei A. Sharov),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
511,7.349576,9.331216,10.1007/s12304-014-9199-7,"The Function, Formation and Development of Signs in the Guide Dog Team’s Work (Riin Magnus)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
512,7.425003,0.30757028,10.1007/s12304-010-9075-z,The Discourse of the Birds (David Abram),36,19,Social semiotics & Culture,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
513,6.747791,7.7799964,10.1007/s12304-024-09575-w,"Jakob von Uexküll, Heterophenomenology, and Behavior Systems I: Core Ethology and Merleau-Ponty (Gordon M. Burghardt)",12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
514,9.050878,1.2829266,10.1007/s12304-009-9048-2,"Firefly Femmes Fatales: A Case Study in the Semiotics of Deception (Charbel N. El-Hani,João Queiroz,Frederik Stjernfelt)",22,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
515,8.77204,9.324069,10.1007/s12304-020-09386-9,Modeling Cuteness: Moving towards a Biosemiotic Model for Understanding the Perception of Cuteness and Kindchenschema (Jason Mario Dydynski),23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
516,6.077568,-1.3980802,10.1007/s12304-019-09366-8,Some Challenges to the Evolutionary Status of Semiosis (Claudio Julio Rodríguez Higuera),34,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
517,7.4902015,0.6917708,10.1007/s12304-016-9254-7,Vitalism as Pathos (Thomas Osborne),14,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
518,5.9828663,6.3747296,10.1007/s12304-008-9025-1,Social is Emotional (Mette Miriam Rakel Böll),36,19,Social semiotics & Culture,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
519,2.3770785,7.876224,10.1007/s12304-021-09414-2,Towards a Biosemiotic Theory of Evolution (Alexei A. Sharov),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
520,7.3389583,2.4958239,10.1007/s12304-012-9146-4,"Anticipatory Functions, Digital-Analog Forms and Biosemiotics: Integrating the Tools to Model Information and Normativity in Autonomous Biological Agents (Argyris Arnellos,Luis Emilio Bruni,Charbel Niño El-Hani,John Collier)",17,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
521,6.646348,3.8343332,10.1007/s12304-023-09546-7,An Integrated Bayesian-Heuristic Semiotic Model for Understanding Human and SARS-CoV-2 Representational Structures (Sergio Torres-Martínez),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
522,9.047232,5.178545,10.1007/s12304-021-09403-5,"On the Verge of Life: Distribution of Nucleotide Sequences in Viral RNAs (Mykola Husev,Andrij Rovenchak)",37,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
523,6.270629,3.536913,10.1007/s12304-013-9170-z,Perception and Conception: Shaping Human Minds (Otávio Bueno),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
524,5.669891,4.776521,10.1007/s12304-017-9292-9,The Unfolding of Language as Hysteron Proteron: Heterochrony and Extended Connectivity (Amadeu Viana),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
525,8.612189,10.534944,10.1007/s12304-016-9253-8,Cats and Human Societies: a World of Interspecific Interaction and Interpretation (Filip Jaroš),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
526,5.900532,-1.578204,10.1007/s12304-016-9265-4,Just How Emergent is the Emergence of Semiosis? (Claudio Julio Rodríguez Higuera),34,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
527,-4.539725,0.42679188,10.1007/s12304-021-09401-7,Can Animals Refer? Meta-Positioning Studies of Animal Semantics (Sigmund Ongstad),2,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
528,7.4213543,2.790157,10.1007/s12304-011-9114-4,"Poetics in Schizophrenic Language: Speech, Gesture and Biosemiotics (James Goss)",9,13,Health & Human body,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
529,6.6625776,7.0730333,10.1007/s12304-010-9094-9,The Non-signifying Gesture of the Living Body (Alice Koubová),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
530,6.3244557,11.6599655,10.1007/s12304-017-9288-5,"The Acoustic Habitat Hypothesis: An Ecoacoustics Perspective on Species Habitat Selection (Timothy C. Mullet,Almo Farina,Stuart H. Gage)",11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
531,10.56608,3.3339403,10.1007/s12304-011-9128-y,On the Concept of Code in Linguistics and Biosemiotics (Prisca Augustyn),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
532,7.596695,3.2739282,10.1007/s12304-013-9169-5,"Symbols, Meaning, and Origins of Mind (Abhinav Gautam,Subhash Kak)",21,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
533,3.4991777,0.4110845,10.1007/s12304-022-09474-y,The Anthropic Principle for the Evolutionary Biology of Consciousness: Beyond Anthropocentrism and Anthropomorphism (Daichi G. Suzuki),29,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
534,2.7505689,7.770076,10.1007/s12304-008-9029-x,"Do Biosemiotics, But Don’t Forget Semiosis (Anton Markoš)",7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
535,8.715689,5.483998,10.1007/s12304-019-09353-z,"Bases are Not Letters: On the Analogy between the Genetic Code and Natural Language by Sequence Analysis (Dan Faltýnek,Vladimír Matlach,Ľudmila Lacková)",37,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
536,9.779766,0.7478428,10.1007/s12304-017-9298-3,"Fluid Biosemiotic Mechanisms Underlie Subconscious Habits (V. N. Alexander,Valerie Grimes)",21,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
537,5.1284485,8.552963,10.1007/s12304-019-09347-x,Viper as a Batesian Model – its Role in an Ecological Community (Jindřich Brejcha),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
538,10.801055,-1.0488497,10.1007/s12304-021-09468-2,Comment on the Relation between Representation and Information (Ruth Garrett Millikan),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
539,9.977382,2.706767,10.1007/s12304-009-9046-4,"Semioticians Make Strange Bedfellows! Or, Once Again: “Is Language a Primary Modelling System?” (Han-liang Chang)",25,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
540,10.068929,1.1016929,10.1007/s12304-012-9158-0,"Creativity: Self-Referential Mistaking, Not Negating (Victoria N. Alexander)",21,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
541,11.643003,3.2729504,10.1007/s12304-010-9103-z,A Mechanistic Model of Meaning (Marcello Barbieri),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
542,5.605825,7.5112286,10.1007/s12304-010-9093-x,"Perceive, Co-opt, Modify, and Live! Organism as a Centre of Experience (Karel Kleisner)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
543,-4.5004935,0.387443,10.1007/s12304-024-09587-6,Aesthetics or Communication?: Social Semiotic Traits of Structured Forms in Studies of “Animal Beauty” (Sigmund Ongstad),2,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
544,8.578842,10.460891,10.1007/s12304-024-09573-y,Descriptive Phenomenology as an Alternative to Prevent the Theory-Ladenness of Observation in the Study of Animal Behavior: Opening towards an Etho-Phenomenology (Pascal Carlier),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
545,5.9640527,-0.67890257,10.1007/s12304-023-09532-z,"The Musical Turn in Biosemiotics (Matthew A Slayton,Yogi Hale Hendlin)",35,15,Environmental ethics & Semiocide,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
546,0.2702834,-0.057553064,10.1007/s12304-008-9034-0,Applying Semiotics and Information Theory to Biology: A Critical Comparison (Gérard Battail),8,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
547,11.782844,1.4526911,10.1007/s12304-009-9061-5,Response by H. H. Pattee to Jon Umerez’s Paper: “Where Does Pattee’s “How Does a Molecule Become a Message?” Belong in the History of Biosemiotics?” (H. H. Pattee),19,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
548,10.749715,-1.6023579,10.1007/s12304-021-09462-8,Semiosis at a Fundamental Level: Wisdom and Innovation (Hongbing Yu),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
549,7.1580553,-0.21938314,10.1007/s12304-017-9287-6,"How Can the Study of the Humanities Inform the Study of Biosemiotics? (Donald Favareau,Kalevi Kull,Gerald Ostdiek,Timo Maran,Louise Westling,Paul Cobley,Frederik Stjernfelt,Myrdene Anderson,Morten Tønnessen,Wendy Wheeler)",36,19,Social semiotics & Culture,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
550,2.519792,8.112004,10.1007/s12304-016-9262-7,"Comprehending the Semiosis of Evolution (Alexei Sharov,Timo Maran,Morten Tønnessen)",7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
551,10.191695,-1.0286924,10.1007/s12304-018-9317-z,Ententionality and Pertinence: Framing End-Directedness within Two Semiotic Theories (E. Israel Chávez Barreto),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
552,8.491741,0.53514314,10.1007/s12304-011-9121-5,A Biosemiotic Approach to the Problem of Structure and Agency (Shahram Rafieian),18,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
553,7.444099,3.713167,10.1007/s12304-024-09586-7,"Organizing Microbial Diversity and Interspecies Relations through Diagrams: Trees, Maps, and the Visual Semiotics of the Living (Valeria Burgio,Roberta Raffaetà)",23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
554,9.081701,2.7255201,10.1007/s12304-008-9017-1,"Making Science Accessible: A Semiotics of Scientific Communication (Christopher H. Lowrey,Priya Venkatesan)",23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
555,5.659878,4.347129,10.1007/s12304-013-9171-y,How to Start a Wet Forest Ablaze: Perspectives on the Question of the Origins of Human Mindedness (Will Newsome),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
556,7.4142175,8.859156,10.1007/s12304-010-9082-0,Autocommunication and Perceptual Markers in Landscape: Japanese Examples (Kati Lindström),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
